pdb_filename	pae_filename	pos_covered	uniprot_id
AF-Q15459-F1-model_v4.pdb.gz	AF-Q15459-F1-predicted_aligned_error_v4.json	[1, 793]	Q15459
AF-Q569K6-F1-model_v4.pdb.gz	AF-Q569K6-F1-predicted_aligned_error_v4.json	[1, 752]	Q569K6
AF-Q9Y6U7-F1-model_v4.pdb.gz	AF-Q9Y6U7-F1-predicted_aligned_error_v4.json	[1, 377]	Q9Y6U7
AF-O76054-F1-model_v4.pdb.gz	AF-O76054-F1-predicted_aligned_error_v4.json	[1, 403]	O76054
AF-Q9UDX5-F1-model_v4.pdb.gz	AF-Q9UDX5-F1-predicted_aligned_error_v4.json	[1, 166]	Q9UDX5
AF-Q9UDX4-F1-model_v4.pdb.gz	AF-Q9UDX4-F1-predicted_aligned_error_v4.json	[1, 400]	Q9UDX4
AF-Q9UDX3-F1-model_v4.pdb.gz	AF-Q9UDX3-F1-predicted_aligned_error_v4.json	[1, 406]	Q9UDX3
AF-B5MCN3-F1-model_v4.pdb.gz	AF-B5MCN3-F1-predicted_aligned_error_v4.json	[1, 397]	B5MCN3
AF-Q99999-F1-model_v4.pdb.gz	AF-Q99999-F1-predicted_aligned_error_v4.json	[1, 423]	Q99999
AF-O00541-F1-model_v4.pdb.gz	AF-O00541-F1-predicted_aligned_error_v4.json	[1, 588]	O00541
AF-P20062-F1-model_v4.pdb.gz	AF-P20062-F1-predicted_aligned_error_v4.json	[1, 427]	P20062
AF-Q6ICL7-F1-model_v4.pdb.gz	AF-Q6ICL7-F1-predicted_aligned_error_v4.json	[1, 350]	Q6ICL7
AF-Q8NEJ0-F1-model_v4.pdb.gz	AF-Q8NEJ0-F1-predicted_aligned_error_v4.json	[1, 188]	Q8NEJ0
AF-Q969R2-F1-model_v4.pdb.gz	AF-Q969R2-F1-predicted_aligned_error_v4.json	[1, 916]	Q969R2
AF-Q9Y6X9-F1-model_v4.pdb.gz	AF-Q9Y6X9-F1-predicted_aligned_error_v4.json	[1, 1032]	Q9Y6X9
AF-A0A6I8PU40-F1-model_v4.pdb.gz	AF-A0A6I8PU40-F1-predicted_aligned_error_v4.json	[1, 153]	A0A6I8PU40
AF-P53814-F1-model_v4.pdb.gz	AF-P53814-F1-predicted_aligned_error_v4.json	[1, 917]	P53814
AF-Q15735-F1-model_v4.pdb.gz	AF-Q15735-F1-predicted_aligned_error_v4.json	[1, 1006]	Q15735
AF-Q9NZ20-F1-model_v4.pdb.gz	AF-Q9NZ20-F1-predicted_aligned_error_v4.json	[1, 509]	Q9NZ20
AF-Q96GF1-F1-model_v4.pdb.gz	AF-Q96GF1-F1-predicted_aligned_error_v4.json	[1, 192]	Q96GF1
AF-P53671-F1-model_v4.pdb.gz	AF-P53671-F1-predicted_aligned_error_v4.json	[1, 638]	P53671
AF-Q96FE7-F1-model_v4.pdb.gz	AF-Q96FE7-F1-predicted_aligned_error_v4.json	[1, 263]	Q96FE7
AF-Q9HBE1-F1-model_v4.pdb.gz	AF-Q9HBE1-F1-predicted_aligned_error_v4.json	[1, 687]	Q9HBE1
AF-Q9Y295-F1-model_v4.pdb.gz	AF-Q9Y295-F1-predicted_aligned_error_v4.json	[1, 367]	Q9Y295
AF-Q9NRA8-F1-model_v4.pdb.gz	AF-Q9NRA8-F1-predicted_aligned_error_v4.json	[1, 985]	Q9NRA8
AF-A8K8P3-F1-model_v4.pdb.gz	AF-A8K8P3-F1-predicted_aligned_error_v4.json	[1, 1242]	A8K8P3
AF-Q9UG56-F1-model_v4.pdb.gz	AF-Q9UG56-F1-predicted_aligned_error_v4.json	[1, 409]	Q9UG56
AF-Q5THK1-F1-model_v4.pdb.gz	AF-Q5THK1-F1-predicted_aligned_error_v4.json	[1, 2151]	Q5THK1
AF-O75140-F1-model_v4.pdb.gz	AF-O75140-F1-predicted_aligned_error_v4.json	[1, 1603]	O75140
AF-Q04917-F1-model_v4.pdb.gz	AF-Q04917-F1-predicted_aligned_error_v4.json	[1, 246]	Q04917
AF-P13866-F1-model_v4.pdb.gz	AF-P13866-F1-predicted_aligned_error_v4.json	[1, 664]	P13866
AF-Q6IC83-F1-model_v4.pdb.gz	AF-Q6IC83-F1-predicted_aligned_error_v4.json	[1, 251]	Q6IC83
AF-O75678-F1-model_v4.pdb.gz	AF-O75678-F1-predicted_aligned_error_v4.json	[1, 378]	O75678
AF-Q9NY91-F1-model_v4.pdb.gz	AF-Q9NY91-F1-predicted_aligned_error_v4.json	[1, 659]	Q9NY91
AF-O75679-F1-model_v4.pdb.gz	AF-O75679-F1-predicted_aligned_error_v4.json	[1, 317]	O75679
AF-Q9Y3I0-F1-model_v4.pdb.gz	AF-Q9Y3I0-F1-predicted_aligned_error_v4.json	[1, 505]	Q9Y3I0
AF-Q8NFQ6-F1-model_v4.pdb.gz	AF-Q8NFQ6-F1-predicted_aligned_error_v4.json	[1, 507]	Q8NFQ6
AF-Q9Y3I1-F1-model_v4.pdb.gz	AF-Q9Y3I1-F1-predicted_aligned_error_v4.json	[1, 522]	Q9Y3I1
AF-O14994-F1-model_v4.pdb.gz	AF-O14994-F1-predicted_aligned_error_v4.json	[1, 580]	O14994
AF-P35625-F1-model_v4.pdb.gz	AF-P35625-F1-predicted_aligned_error_v4.json	[1, 211]	P35625
AF-O95461-F1-model_v4.pdb.gz	AF-O95461-F1-predicted_aligned_error_v4.json	[1, 756]	O95461
AF-Q2M1V0-F1-model_v4.pdb.gz	AF-Q2M1V0-F1-predicted_aligned_error_v4.json	[1, 245]	Q2M1V0
AF-Q9UGU5-F1-model_v4.pdb.gz	AF-Q9UGU5-F1-predicted_aligned_error_v4.json	[1, 601]	Q9UGU5
AF-O60784-F1-model_v4.pdb.gz	AF-O60784-F1-predicted_aligned_error_v4.json	[1, 492]	O60784
AF-P09601-F1-model_v4.pdb.gz	AF-P09601-F1-predicted_aligned_error_v4.json	[1, 288]	P09601
AF-P33992-F1-model_v4.pdb.gz	AF-P33992-F1-predicted_aligned_error_v4.json	[1, 734]	P33992
AF-Q96D21-F1-model_v4.pdb.gz	AF-Q96D21-F1-predicted_aligned_error_v4.json	[1, 266]	Q96D21
AF-P02144-F1-model_v4.pdb.gz	AF-P02144-F1-predicted_aligned_error_v4.json	[1, 154]	P02144
AF-Q9BWW8-F1-model_v4.pdb.gz	AF-Q9BWW8-F1-predicted_aligned_error_v4.json	[1, 343]	Q9BWW8
AF-Q9BWW9-F1-model_v4.pdb.gz	AF-Q9BWW9-F1-predicted_aligned_error_v4.json	[1, 433]	Q9BWW9
AF-O95236-F1-model_v4.pdb.gz	AF-O95236-F1-predicted_aligned_error_v4.json	[1, 402]	O95236
AF-Q9BPW4-F1-model_v4.pdb.gz	AF-Q9BPW4-F1-predicted_aligned_error_v4.json	[1, 351]	Q9BPW4
AF-O14791-F1-model_v4.pdb.gz	AF-O14791-F1-predicted_aligned_error_v4.json	[1, 398]	O14791
AF-P35579-F1-model_v4.pdb.gz	AF-P35579-F1-predicted_aligned_error_v4.json	[1, 1960]	P35579
AF-Q99757-F1-model_v4.pdb.gz	AF-Q99757-F1-predicted_aligned_error_v4.json	[1, 166]	Q99757
AF-Q8IWF2-F1-model_v4.pdb.gz	AF-Q8IWF2-F1-predicted_aligned_error_v4.json	[1, 684]	Q8IWF2
AF-O15371-F1-model_v4.pdb.gz	AF-O15371-F1-predicted_aligned_error_v4.json	[1, 548]	O15371
AF-Q9Y698-F1-model_v4.pdb.gz	AF-Q9Y698-F1-predicted_aligned_error_v4.json	[1, 323]	Q9Y698
AF-Q9BW83-F1-model_v4.pdb.gz	AF-Q9BW83-F1-predicted_aligned_error_v4.json	[1, 186]	Q9BW83
AF-P20472-F1-model_v4.pdb.gz	AF-P20472-F1-predicted_aligned_error_v4.json	[1, 110]	P20472
AF-Q15080-F1-model_v4.pdb.gz	AF-Q15080-F1-predicted_aligned_error_v4.json	[1, 339]	Q15080
AF-P32927-F1-model_v4.pdb.gz	AF-P32927-F1-predicted_aligned_error_v4.json	[1, 897]	P32927
AF-O43247-F1-model_v4.pdb.gz	AF-O43247-F1-predicted_aligned_error_v4.json	[1, 280]	O43247
AF-Q16762-F1-model_v4.pdb.gz	AF-Q16762-F1-predicted_aligned_error_v4.json	[1, 297]	Q16762
AF-P25325-F1-model_v4.pdb.gz	AF-P25325-F1-predicted_aligned_error_v4.json	[1, 297]	P25325
AF-P14784-F1-model_v4.pdb.gz	AF-P14784-F1-predicted_aligned_error_v4.json	[1, 551]	P14784
AF-Q9BXI9-F1-model_v4.pdb.gz	AF-Q9BXI9-F1-predicted_aligned_error_v4.json	[1, 278]	Q9BXI9
AF-P32745-F1-model_v4.pdb.gz	AF-P32745-F1-predicted_aligned_error_v4.json	[1, 418]	P32745
AF-P15153-F1-model_v4.pdb.gz	AF-P15153-F1-predicted_aligned_error_v4.json	[1, 192]	P15153
AF-Q9UIA0-F1-model_v4.pdb.gz	AF-Q9UIA0-F1-predicted_aligned_error_v4.json	[1, 394]	Q9UIA0
AF-Q5R3F8-F1-model_v4.pdb.gz	AF-Q5R3F8-F1-predicted_aligned_error_v4.json	[1, 820]	Q5R3F8
AF-O00587-F1-model_v4.pdb.gz	AF-O00587-F1-predicted_aligned_error_v4.json	[1, 321]	O00587
AF-Q9BWT7-F1-model_v4.pdb.gz	AF-Q9BWT7-F1-predicted_aligned_error_v4.json	[1, 1032]	Q9BWT7
AF-Q00587-F1-model_v4.pdb.gz	AF-Q00587-F1-predicted_aligned_error_v4.json	[1, 391]	Q00587
AF-P05162-F1-model_v4.pdb.gz	AF-P05162-F1-predicted_aligned_error_v4.json	[1, 132]	P05162
AF-Q9UJY5-F1-model_v4.pdb.gz	AF-Q9UJY5-F1-predicted_aligned_error_v4.json	[1, 639]	Q9UJY5
AF-Q9Y3L3-F1-model_v4.pdb.gz	AF-Q9Y3L3-F1-predicted_aligned_error_v4.json	[1, 701]	Q9Y3L3
AF-Q96GD0-F1-model_v4.pdb.gz	AF-Q96GD0-F1-predicted_aligned_error_v4.json	[1, 296]	Q96GD0
AF-P09382-F1-model_v4.pdb.gz	AF-P09382-F1-predicted_aligned_error_v4.json	[1, 135]	P09382
AF-Q9UGY1-F1-model_v4.pdb.gz	AF-Q9UGY1-F1-predicted_aligned_error_v4.json	[1, 213]	Q9UGY1
AF-Q9H2D6-F1-model_v4.pdb.gz	AF-Q9H2D6-F1-predicted_aligned_error_v4.json	[1, 2365]	Q9H2D6
AF-P07305-F1-model_v4.pdb.gz	AF-P07305-F1-predicted_aligned_error_v4.json	[1, 194]	P07305
AF-O75600-F1-model_v4.pdb.gz	AF-O75600-F1-predicted_aligned_error_v4.json	[1, 419]	O75600
AF-O60755-F1-model_v4.pdb.gz	AF-O60755-F1-predicted_aligned_error_v4.json	[1, 368]	O60755
AF-Q6NXT1-F1-model_v4.pdb.gz	AF-Q6NXT1-F1-predicted_aligned_error_v4.json	[1, 300]	Q6NXT1
AF-Q9Y262-F1-model_v4.pdb.gz	AF-Q9Y262-F1-predicted_aligned_error_v4.json	[1, 564]	Q9Y262
AF-Q8N3F8-F1-model_v4.pdb.gz	AF-Q8N3F8-F1-predicted_aligned_error_v4.json	[1, 863]	Q8N3F8
AF-Q9BZE7-F1-model_v4.pdb.gz	AF-Q9BZE7-F1-predicted_aligned_error_v4.json	[1, 217]	Q9BZE7
AF-P61218-F1-model_v4.pdb.gz	AF-P61218-F1-predicted_aligned_error_v4.json	[1, 127]	P61218
AF-P56693-F1-model_v4.pdb.gz	AF-P56693-F1-predicted_aligned_error_v4.json	[1, 466]	P56693
AF-Q9NRD5-F1-model_v4.pdb.gz	AF-Q9NRD5-F1-predicted_aligned_error_v4.json	[1, 415]	Q9NRD5
AF-O95907-F1-model_v4.pdb.gz	AF-O95907-F1-predicted_aligned_error_v4.json	[1, 504]	O95907
AF-Q6UXY1-F1-model_v4.pdb.gz	AF-Q6UXY1-F1-predicted_aligned_error_v4.json	[1, 529]	Q6UXY1
AF-O60733-F1-model_v4.pdb.gz	AF-O60733-F1-predicted_aligned_error_v4.json	[1, 806]	O60733
AF-Q9ULX9-F1-model_v4.pdb.gz	AF-Q9ULX9-F1-predicted_aligned_error_v4.json	[1, 164]	Q9ULX9
AF-Q9Y519-F1-model_v4.pdb.gz	AF-Q9Y519-F1-predicted_aligned_error_v4.json	[1, 407]	Q9Y519
AF-P49674-F1-model_v4.pdb.gz	AF-P49674-F1-predicted_aligned_error_v4.json	[1, 416]	P49674
AF-P48050-F1-model_v4.pdb.gz	AF-P48050-F1-predicted_aligned_error_v4.json	[1, 445]	P48050
AF-O43731-F1-model_v4.pdb.gz	AF-O43731-F1-predicted_aligned_error_v4.json	[1, 214]	O43731
AF-Q92841-F1-model_v4.pdb.gz	AF-Q92841-F1-predicted_aligned_error_v4.json	[1, 729]	Q92841
AF-Q14565-F1-model_v4.pdb.gz	AF-Q14565-F1-predicted_aligned_error_v4.json	[1, 340]	Q14565
AF-F5H4B4-F1-model_v4.pdb.gz	AF-F5H4B4-F1-predicted_aligned_error_v4.json	[1, 570]	F5H4B4
AF-Q9Y3M2-F1-model_v4.pdb.gz	AF-Q9Y3M2-F1-predicted_aligned_error_v4.json	[1, 126]	Q9Y3M2
AF-Q9NS69-F1-model_v4.pdb.gz	AF-Q9NS69-F1-predicted_aligned_error_v4.json	[1, 142]	Q9NS69
AF-Q15040-F1-model_v4.pdb.gz	AF-Q15040-F1-predicted_aligned_error_v4.json	[1, 202]	Q15040
AF-O00178-F1-model_v4.pdb.gz	AF-O00178-F1-predicted_aligned_error_v4.json	[1, 669]	O00178
AF-Q9UH99-F1-model_v4.pdb.gz	AF-Q9UH99-F1-predicted_aligned_error_v4.json	[1, 717]	Q9UH99
AF-O96015-F1-model_v4.pdb.gz	AF-O96015-F1-predicted_aligned_error_v4.json	[1, 105]	O96015
AF-O95502-F1-model_v4.pdb.gz	AF-O95502-F1-predicted_aligned_error_v4.json	[1, 500]	O95502
AF-O95503-F1-model_v4.pdb.gz	AF-O95503-F1-predicted_aligned_error_v4.json	[1, 412]	O95503
AF-P31941-F1-model_v4.pdb.gz	AF-P31941-F1-predicted_aligned_error_v4.json	[1, 199]	P31941
AF-Q9UH17-F1-model_v4.pdb.gz	AF-Q9UH17-F1-predicted_aligned_error_v4.json	[1, 382]	Q9UH17
AF-Q9NRW3-F1-model_v4.pdb.gz	AF-Q9NRW3-F1-predicted_aligned_error_v4.json	[1, 190]	Q9NRW3
AF-Q96AK3-F1-model_v4.pdb.gz	AF-Q96AK3-F1-predicted_aligned_error_v4.json	[1, 386]	Q96AK3
AF-Q8IUX4-F1-model_v4.pdb.gz	AF-Q8IUX4-F1-predicted_aligned_error_v4.json	[1, 373]	Q8IUX4
AF-Q9HC16-F1-model_v4.pdb.gz	AF-Q9HC16-F1-predicted_aligned_error_v4.json	[1, 384]	Q9HC16
AF-Q6NTF7-F1-model_v4.pdb.gz	AF-Q6NTF7-F1-predicted_aligned_error_v4.json	[1, 200]	Q6NTF7
AF-O95931-F1-model_v4.pdb.gz	AF-O95931-F1-predicted_aligned_error_v4.json	[1, 251]	O95931
AF-P01127-F1-model_v4.pdb.gz	AF-P01127-F1-predicted_aligned_error_v4.json	[1, 241]	P01127
AF-P39023-F1-model_v4.pdb.gz	AF-P39023-F1-predicted_aligned_error_v4.json	[1, 403]	P39023
AF-O43759-F1-model_v4.pdb.gz	AF-O43759-F1-predicted_aligned_error_v4.json	[1, 233]	O43759
AF-Q15750-F1-model_v4.pdb.gz	AF-Q15750-F1-predicted_aligned_error_v4.json	[1, 504]	Q15750
AF-Q09327-F1-model_v4.pdb.gz	AF-Q09327-F1-predicted_aligned_error_v4.json	[1, 533]	Q09327
AF-Q9NQG6-F1-model_v4.pdb.gz	AF-Q9NQG6-F1-predicted_aligned_error_v4.json	[1, 463]	Q9NQG6
AF-P18848-F1-model_v4.pdb.gz	AF-P18848-F1-predicted_aligned_error_v4.json	[1, 351]	P18848
AF-Q86WX3-F1-model_v4.pdb.gz	AF-Q86WX3-F1-predicted_aligned_error_v4.json	[1, 136]	Q86WX3
AF-Q9P0X4-F1-model_v4.pdb.gz	AF-Q9P0X4-F1-predicted_aligned_error_v4.json	[1, 2223]	Q9P0X4
AF-Q8IYW4-F1-model_v4.pdb.gz	AF-Q8IYW4-F1-predicted_aligned_error_v4.json	[1, 607]	Q8IYW4
AF-O75791-F1-model_v4.pdb.gz	AF-O75791-F1-predicted_aligned_error_v4.json	[1, 330]	O75791
AF-A0A024R1R8-F1-model_v4.pdb.gz	AF-A0A024R1R8-F1-predicted_aligned_error_v4.json	[1, 64]	A0A024R1R8
AF-Q8NEG4-F1-model_v4.pdb.gz	AF-Q8NEG4-F1-predicted_aligned_error_v4.json	[1, 500]	Q8NEG4
AF-Q9UPQ9-F1-model_v4.pdb.gz	AF-Q9UPQ9-F1-predicted_aligned_error_v4.json	[1, 1833]	Q9UPQ9
AF-P30566-F1-model_v4.pdb.gz	AF-P30566-F1-predicted_aligned_error_v4.json	[1, 484]	P30566
AF-Q96HU1-F1-model_v4.pdb.gz	AF-Q96HU1-F1-predicted_aligned_error_v4.json	[1, 749]	Q96HU1
AF-Q969V6-F1-model_v4.pdb.gz	AF-Q969V6-F1-predicted_aligned_error_v4.json	[1, 931]	Q969V6
AF-O43808-F1-model_v4.pdb.gz	AF-O43808-F1-predicted_aligned_error_v4.json	[1, 307]	O43808
AF-P50502-F1-model_v4.pdb.gz	AF-P50502-F1-predicted_aligned_error_v4.json	[1, 369]	P50502
AF-Q9NQH7-F1-model_v4.pdb.gz	AF-Q9NQH7-F1-predicted_aligned_error_v4.json	[1, 507]	Q9NQH7
AF-Q7Z6W7-F1-model_v4.pdb.gz	AF-Q7Z6W7-F1-predicted_aligned_error_v4.json	[1, 309]	Q7Z6W7
AF-P62877-F1-model_v4.pdb.gz	AF-P62877-F1-predicted_aligned_error_v4.json	[1, 108]	P62877
AF-Q09472-F1-model_v4.pdb.gz	AF-Q09472-F1-predicted_aligned_error_v4.json	[1, 2414]	Q09472
AF-Q969R5-F1-model_v4.pdb.gz	AF-Q969R5-F1-predicted_aligned_error_v4.json	[1, 705]	Q969R5
AF-Q6NUI6-F1-model_v4.pdb.gz	AF-Q6NUI6-F1-predicted_aligned_error_v4.json	[1, 762]	Q6NUI6
AF-P46060-F1-model_v4.pdb.gz	AF-P46060-F1-predicted_aligned_error_v4.json	[1, 587]	P46060
AF-Q9UGR2-F1-model_v4.pdb.gz	AF-Q9UGR2-F1-predicted_aligned_error_v4.json	[1, 977]	Q9UGR2
AF-Q10587-F1-model_v4.pdb.gz	AF-Q10587-F1-predicted_aligned_error_v4.json	[1, 303]	Q10587
AF-Q14106-F1-model_v4.pdb.gz	AF-Q14106-F1-predicted_aligned_error_v4.json	[1, 344]	Q14106
AF-Q7RTV0-F1-model_v4.pdb.gz	AF-Q7RTV0-F1-predicted_aligned_error_v4.json	[1, 110]	Q7RTV0
AF-Q99798-F1-model_v4.pdb.gz	AF-Q99798-F1-predicted_aligned_error_v4.json	[1, 780]	Q99798
AF-Q9Y535-F1-model_v4.pdb.gz	AF-Q9Y535-F1-predicted_aligned_error_v4.json	[1, 204]	Q9Y535
AF-Q9Y534-F1-model_v4.pdb.gz	AF-Q9Y534-F1-predicted_aligned_error_v4.json	[1, 153]	Q9Y534
AF-Q92871-F1-model_v4.pdb.gz	AF-Q92871-F1-predicted_aligned_error_v4.json	[1, 262]	Q92871
AF-Q6ICB0-F1-model_v4.pdb.gz	AF-Q6ICB0-F1-predicted_aligned_error_v4.json	[1, 168]	Q6ICB0
AF-P12956-F1-model_v4.pdb.gz	AF-P12956-F1-predicted_aligned_error_v4.json	[1, 609]	P12956
AF-P55769-F1-model_v4.pdb.gz	AF-P55769-F1-predicted_aligned_error_v4.json	[1, 128]	P55769
AF-Q5TIA1-F1-model_v4.pdb.gz	AF-Q5TIA1-F1-predicted_aligned_error_v4.json	[1, 1274]	Q5TIA1
AF-Q9H6E4-F1-model_v4.pdb.gz	AF-Q9H6E4-F1-predicted_aligned_error_v4.json	[1, 229]	Q9H6E4
AF-Q12772-F1-model_v4.pdb.gz	AF-Q12772-F1-predicted_aligned_error_v4.json	[1, 1141]	Q12772
AF-B8ZZ34-F1-model_v4.pdb.gz	AF-B8ZZ34-F1-predicted_aligned_error_v4.json	[1, 397]	B8ZZ34
AF-Q96RJ3-F1-model_v4.pdb.gz	AF-Q96RJ3-F1-predicted_aligned_error_v4.json	[1, 184]	Q96RJ3
AF-Q9NSP4-F1-model_v4.pdb.gz	AF-Q9NSP4-F1-predicted_aligned_error_v4.json	[1, 180]	Q9NSP4
AF-Q9UH03-F1-model_v4.pdb.gz	AF-Q9UH03-F1-predicted_aligned_error_v4.json	[1, 358]	Q9UH03
AF-Q6ICG8-F1-model_v4.pdb.gz	AF-Q6ICG8-F1-predicted_aligned_error_v4.json	[1, 309]	Q6ICG8
AF-P17050-F1-model_v4.pdb.gz	AF-P17050-F1-predicted_aligned_error_v4.json	[1, 411]	P17050
AF-Q6ICB4-F1-model_v4.pdb.gz	AF-Q6ICB4-F1-predicted_aligned_error_v4.json	[1, 259]	Q6ICB4
AF-Q9H4I9-F1-model_v4.pdb.gz	AF-Q9H4I9-F1-predicted_aligned_error_v4.json	[1, 107]	Q9H4I9
AF-P56556-F1-model_v4.pdb.gz	AF-P56556-F1-predicted_aligned_error_v4.json	[1, 128]	P56556
AF-P10635-F1-model_v4.pdb.gz	AF-P10635-F1-predicted_aligned_error_v4.json	[1, 497]	P10635
AF-Q9UGU0-F1-model_v4.pdb.gz	AF-Q9UGU0-F1-predicted_aligned_error_v4.json	[1, 1960]	Q9UGU0
AF-Q8NET5-F1-model_v4.pdb.gz	AF-Q8NET5-F1-predicted_aligned_error_v4.json	[1, 270]	Q8NET5
AF-Q9Y3A4-F1-model_v4.pdb.gz	AF-Q9Y3A4-F1-predicted_aligned_error_v4.json	[1, 280]	Q9Y3A4
AF-Q9H4I8-F1-model_v4.pdb.gz	AF-Q9H4I8-F1-predicted_aligned_error_v4.json	[1, 314]	Q9H4I8
AF-Q9BY77-F1-model_v4.pdb.gz	AF-Q9BY77-F1-predicted_aligned_error_v4.json	[1, 421]	Q9BY77
AF-P00387-F1-model_v4.pdb.gz	AF-P00387-F1-predicted_aligned_error_v4.json	[1, 301]	P00387
AF-Q7Z4Y8-F1-model_v4.pdb.gz	AF-Q7Z4Y8-F1-predicted_aligned_error_v4.json	[1, 100]	Q7Z4Y8
AF-Q9NPC4-F1-model_v4.pdb.gz	AF-Q9NPC4-F1-predicted_aligned_error_v4.json	[1, 353]	Q9NPC4
AF-Q9NP61-F1-model_v4.pdb.gz	AF-Q9NP61-F1-predicted_aligned_error_v4.json	[1, 516]	Q9NP61
AF-Q9UNF0-F1-model_v4.pdb.gz	AF-Q9UNF0-F1-predicted_aligned_error_v4.json	[1, 486]	Q9UNF0
AF-O95922-F1-model_v4.pdb.gz	AF-O95922-F1-predicted_aligned_error_v4.json	[1, 423]	O95922
AF-Q13323-F1-model_v4.pdb.gz	AF-Q13323-F1-predicted_aligned_error_v4.json	[1, 160]	Q13323
AF-Q8IVS2-F1-model_v4.pdb.gz	AF-Q8IVS2-F1-predicted_aligned_error_v4.json	[1, 390]	Q8IVS2
AF-P30536-F1-model_v4.pdb.gz	AF-P30536-F1-predicted_aligned_error_v4.json	[1, 169]	P30536
AF-Q14166-F1-model_v4.pdb.gz	AF-Q14166-F1-predicted_aligned_error_v4.json	[1, 644]	Q14166
AF-Q8IWY4-F1-model_v4.pdb.gz	AF-Q8IWY4-F1-predicted_aligned_error_v4.json	[1, 988]	Q8IWY4
AF-O15442-F1-model_v4.pdb.gz	AF-O15442-F1-predicted_aligned_error_v4.json	[1, 326]	O15442
AF-Q5THR3-F1-model_v4.pdb.gz	AF-Q5THR3-F1-predicted_aligned_error_v4.json	[1, 1501]	Q5THR3
AF-Q9BR01-F1-model_v4.pdb.gz	AF-Q9BR01-F1-predicted_aligned_error_v4.json	[1, 284]	Q9BR01
AF-Q7Z6Z6-F1-model_v4.pdb.gz	AF-Q7Z6Z6-F1-predicted_aligned_error_v4.json	[1, 429]	Q7Z6Z6
AF-Q9NST1-F1-model_v4.pdb.gz	AF-Q9NST1-F1-predicted_aligned_error_v4.json	[1, 481]	Q9NST1
AF-Q9Y512-F1-model_v4.pdb.gz	AF-Q9Y512-F1-predicted_aligned_error_v4.json	[1, 469]	Q9Y512
AF-Q9HBI1-F1-model_v4.pdb.gz	AF-Q9HBI1-F1-predicted_aligned_error_v4.json	[1, 364]	Q9HBI1
AF-Q9HBI0-F1-model_v4.pdb.gz	AF-Q9HBI0-F1-predicted_aligned_error_v4.json	[1, 331]	Q9HBI0
AF-Q3SXP7-F1-model_v4.pdb.gz	AF-Q3SXP7-F1-predicted_aligned_error_v4.json	[1, 199]	Q3SXP7
AF-Q6ICC9-F1-model_v4.pdb.gz	AF-Q6ICC9-F1-predicted_aligned_error_v4.json	[1, 239]	Q6ICC9
AF-P85299-F1-model_v4.pdb.gz	AF-P85299-F1-predicted_aligned_error_v4.json	[1, 388]	P85299
AF-P85298-F1-model_v4.pdb.gz	AF-P85298-F1-predicted_aligned_error_v4.json	[1, 464]	P85298
AF-Q96EK2-F1-model_v4.pdb.gz	AF-Q96EK2-F1-predicted_aligned_error_v4.json	[1, 531]	Q96EK2
AF-Q9UKX7-F1-model_v4.pdb.gz	AF-Q9UKX7-F1-predicted_aligned_error_v4.json	[1, 468]	Q9UKX7
AF-Q6ICG6-F1-model_v4.pdb.gz	AF-Q6ICG6-F1-predicted_aligned_error_v4.json	[1, 404]	Q6ICG6
AF-O75631-F1-model_v4.pdb.gz	AF-O75631-F1-predicted_aligned_error_v4.json	[1, 287]	O75631
AF-Q9NWS6-F1-model_v4.pdb.gz	AF-Q9NWS6-F1-predicted_aligned_error_v4.json	[1, 357]	Q9NWS6
AF-Q9H4K1-F1-model_v4.pdb.gz	AF-Q9H4K1-F1-predicted_aligned_error_v4.json	[1, 382]	Q9H4K1
AF-P23142-F1-model_v4.pdb.gz	AF-P23142-F1-predicted_aligned_error_v4.json	[1, 703]	P23142
AF-Q9UBB4-F1-model_v4.pdb.gz	AF-Q9UBB4-F1-predicted_aligned_error_v4.json	[1, 475]	Q9UBB4
AF-P56706-F1-model_v4.pdb.gz	AF-P56706-F1-predicted_aligned_error_v4.json	[1, 349]	P56706
AF-Q07869-F1-model_v4.pdb.gz	AF-Q07869-F1-predicted_aligned_error_v4.json	[1, 468]	Q07869
AF-Q6NVV7-F1-model_v4.pdb.gz	AF-Q6NVV7-F1-predicted_aligned_error_v4.json	[1, 123]	Q6NVV7
AF-Q9NTG1-F1-model_v4.pdb.gz	AF-Q9NTG1-F1-predicted_aligned_error_v4.json	[1, 2253]	Q9NTG1
AF-Q5R3I4-F1-model_v4.pdb.gz	AF-Q5R3I4-F1-predicted_aligned_error_v4.json	[1, 469]	Q5R3I4
AF-O75648-F1-model_v4.pdb.gz	AF-O75648-F1-predicted_aligned_error_v4.json	[1, 421]	O75648
AF-Q9NYQ6-F1-model_v4.pdb.gz		[1, 1400]	Q9NYQ6
AF-Q9NYQ6-F2-model_v4.pdb.gz		[201, 1600]	Q9NYQ6
AF-Q9NYQ6-F3-model_v4.pdb.gz		[401, 1800]	Q9NYQ6
AF-Q9NYQ6-F4-model_v4.pdb.gz		[601, 2000]	Q9NYQ6
AF-Q9NYQ6-F5-model_v4.pdb.gz		[801, 2200]	Q9NYQ6
AF-Q9NYQ6-F6-model_v4.pdb.gz		[1001, 2400]	Q9NYQ6
AF-Q9NYQ6-F7-model_v4.pdb.gz		[1201, 2600]	Q9NYQ6
AF-Q9NYQ6-F8-model_v4.pdb.gz		[1401, 2800]	Q9NYQ6
